,Line,Group,Left,Right,ref_transcript,hyp_transcript,asr_hyp,interview_name,diff_name,diff_typ
27818,3321,go go <-> gogo,go go , gogo,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27819,3427,um <-> i,um , i,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27820,3552,go go <-> gogo,go go , gogo,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27821,4035,i <-> i'd,i , i'd,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27822,4944,a <-> ***,a , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27823,5279,a <-> ***,a , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27824,5373,a hb- <-> h,a hb- , h,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27825,5698,aks <-> ask,aks , ask,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27826,6406,a <-> an,a , an,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27827,6950,a <-> an,a , an,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27828,7180,*** <-> a,*** , a,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_lexical,morpho_syntax
27829,3590,night club where is <-> nightclub where's,night club where is , nightclub where's,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_contraction,reductions
27830,4961,this is <-> it's,this is , it's,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,is_contraction,reductions
27831,468,mkay <-> okay,mkay , okay,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27832,1532,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27833,1870,ah <-> oh,ah , oh,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27834,2270,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27835,2459,um <-> uh,um , uh,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27836,2790,ah <-> uh,ah , uh,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27837,3372,mkay <-> okay,mkay , okay,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27838,5549,oh <-> ah,oh , ah,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27839,5577,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27840,6384,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27841,6451,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27842,7182,uh <-> um,uh , um,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_sub,verbatim
27843,402,*** <-> oh,*** , oh,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27844,411,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27845,1346,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27846,1399,*** <-> okay,*** , okay,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27847,1518,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27848,1917,yup <-> ***,yup , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27849,1931,hm <-> ***,hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27850,2180,*** <-> oh,*** , oh,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27851,2595,mm-mm <-> ***,mm-mm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27852,2846,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27853,3034,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27854,3843,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27855,4072,um <-> ***,um , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27856,4410,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27857,4550,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27858,4554,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27859,4620,okay <-> ***,okay , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27860,4878,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27861,4969,uh <-> ***,uh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27862,5705,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27863,5729,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27864,7052,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27865,7381,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,filler_del,verbatim
27866,149,phy- <-> ***,phy- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27867,285,d- <-> ***,d- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27868,319,uh- <-> ***,uh- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27869,369,and- <-> ***,and- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27870,554,l- <-> ***,l- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27871,632,m- <-> ***,m- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27872,661,uh- <-> ***,uh- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27873,787,so how- <-> ***,so how- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27874,877,r- <-> ***,r- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27875,938,the- <-> ***,the- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27876,956,you- <-> ***,you- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27877,1078,do you- <-> ***,do you- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27878,1115,s- <-> ***,s- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27879,1117,the- <-> ***,the- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27880,1303,and uh- <-> ***,and uh- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27881,1511,the old- <-> ***,the old- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27882,1587,r- <-> ***,r- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27883,1597,i was ready to- <-> ***,i was ready to- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27884,1689,your- <-> ***,your- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27885,1701,what's your-your- my- <-> ***,what's your-your- my- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27886,2059,y- <-> ***,y- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27887,2411,d- <-> ***,d- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27888,2491,s- <-> ***,s- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27889,2577,n- <-> ***,n- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27890,2632,my- <-> ***,my- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27891,2827,d- d- <-> ***,d- d- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27892,2873,she- <-> ***,she- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27893,2890,it- <-> ***,it- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27894,3182,gon- <-> ***,gon- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27895,3201,s- <-> ***,s- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27896,3614,say- <-> ***,say- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27897,3806,like in the last- <-> ***,like in the last- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27898,3963,no- <-> ***,no- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27899,4112,the out- <-> ***,the out- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27900,4185,cause- <-> ***,cause- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27901,4777,br- <-> ***,br- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27902,5011,is it- <-> ***,is it- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27903,5029,st- <-> ***,st- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27904,5077,s- <-> ***,s- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27905,5390,but- <-> ***,but- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27906,5471,it's- <-> ***,it's- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27907,5765,was- <-> ***,was- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27908,6031,th- <-> ***,th- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27909,6212,in the- <-> ***,in the- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27910,6238,r- <-> ***,r- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27911,6395,have- <-> ***,have- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27912,6506,at- <-> ***,at- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27913,6523,was- <-> ***,was- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27914,6739,you- <-> ***,you- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27915,6750,r- <-> ***,r- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27916,6760,knew- <-> ***,knew- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27917,6812,had j- <-> ***,had j- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27918,6953,c- <-> ***,c- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27919,7057,eat 'em like little- <-> ***,eat 'em like little- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27920,7176,k- <-> ***,k- , ***,coraal,revai_v2-async,True,DCB_se1_ag1_f_01_1,del_restart,verbatim
27921,222,*** <-> do,*** , do,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,invariant_be_19b,morpho_syntax
27922,516,if <-> ***,if , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,if_whether_del_23b,morpho_syntax
27923,527,if <-> ***,if , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,if_whether_del_23b,morpho_syntax
27924,607,there's <-> it's,there's , it's,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,it_there_sub_24a,morpho_syntax
27925,566,go <-> ***,go , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,gone_go_19n,morpho_syntax
27926,555,go go <-> gogo,go go , gogo,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,is_lexical,morpho_syntax
27927,573,go go <-> gogo,go go , gogo,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,is_lexical,morpho_syntax
27928,578,go go <-> gogo,go go , gogo,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,is_lexical,morpho_syntax
27929,699,essence <-> s,essence , s,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,is_lexical,morpho_syntax
27930,796,mumbo <-> mama,mumbo , mama,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,is_lexical,morpho_syntax
27931,229,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_sub,verbatim
27932,892,mkay <-> okay,mkay , okay,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_sub,verbatim
27933,84,um <-> ***,um , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_del,verbatim
27934,109,mm <-> ***,mm , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_del,verbatim
27935,192,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_del,verbatim
27936,257,mm <-> ***,mm , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_del,verbatim
27937,778,mm <-> ***,mm , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_del,verbatim
27938,844,uh <-> ***,uh , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,filler_del,verbatim
27939,435,w- <-> ***,w- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,del_restart,verbatim
27940,451,p- <-> ***,p- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,del_restart,verbatim
27941,657,well- <-> ***,well- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,del_restart,verbatim
27942,668,w- <-> ***,w- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,del_restart,verbatim
27943,722,you- <-> ***,you- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_f_02_1,del_restart,verbatim
27944,713,are <-> ***,are , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,cop_aux_del_19a,morpho_syntax
27945,1551,that <-> that's,that , that's,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,cop_aux_del_19a,morpho_syntax
27946,1097,*** <-> do,*** , do,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,invariant_be_19b,morpho_syntax
27947,1302,i <-> i'll,i , i'll,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,future_ll_del_19c,morpho_syntax
27948,439,teams <-> team,teams , team,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
27949,504,teams <-> team,teams , team,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
27950,622,cowboys <-> cowboy,cowboys , cowboy,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
27951,644,cowboys <-> cowboy,cowboys , cowboy,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
27952,1309,fan <-> fans,fan , fans,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
27953,1481,wizards <-> wizard,wizards , wizard,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,final_s_del_20a_21b,morpho_syntax
27954,1708,was <-> were,was , were,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,switch_sin_plu_20b,morpho_syntax
27955,899,it <-> ***,it , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,add_pronoun_21d,morpho_syntax
27956,218,if <-> ***,if , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,if_whether_del_23b,morpho_syntax
27957,131,it's <-> there's,it's , there's,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,it_there_sub_24a,morpho_syntax
27958,666,'em <-> it,'em , it,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
27959,789,tryna <-> trying to,tryna , trying to,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
27960,881,you tryna <-> trying to,you tryna , trying to,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
27961,901,sir cause <-> because,sir cause , because,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
27962,1019,cause <-> cuz,cause , cuz,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_red_form,morpho_syntax
27963,52,*** <-> a,*** , a,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
27964,413,aks <-> ask,aks , ask,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
27965,585,a <-> ***,a , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
27966,917,aks <-> ask,aks , ask,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
27967,1571,seat <-> c,seat , c,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
27968,1589,seat <-> c,seat , c,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,is_lexical,morpho_syntax
27969,686,uh <-> um,uh , um,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,filler_sub,verbatim
27970,320,um <-> ***,um , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,filler_del,verbatim
27971,1186,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,filler_del,verbatim
27972,24,y'all- <-> ***,y'all- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27973,512,n- <-> ***,n- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27974,619,i- <-> ***,i- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27975,628,a- y- <-> ***,a- y- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27976,648,don't even you- <-> ***,don't even you- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27977,804,i'm just- <-> ***,i'm just- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27978,813,f- <-> ***,f- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27979,841,like what would make me- <-> ***,like what would make me- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27980,874,t- <-> ***,t- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27981,937,g- <-> ***,g- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27982,975,our- <-> ***,our- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27983,1099,don't- <-> ***,don't- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27984,1333,sh- w- <-> ***,sh- w- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27985,1434,don't- <-> ***,don't- , ***,coraal,revai_v2-async,True,DCB_se1_ag3_m_02_2,del_restart,verbatim
27986,990,i <-> i'll,i , i'll,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,future_ll_del_19c,morpho_syntax
27987,1077,was <-> were,was , were,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,switch_sin_plu_20b,morpho_syntax
27988,704,look <-> looked,look , looked,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,stem_for_past_20e,morpho_syntax
27989,808,lookeded <-> looked,lookeded , looked,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,stem_for_past_20e,morpho_syntax
27990,847,if <-> ***,if , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,if_whether_del_23b,morpho_syntax
27991,319,cause <-> cuz,cause , cuz,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27992,367,cause <-> cuz,cause , cuz,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27993,434,cause <-> because,cause , because,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27994,436,cause <-> because,cause , because,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27995,912,mighta <-> might have,mighta , might have,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27996,1049,cause <-> cuz,cause , cuz,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27997,1236,cause <-> cuz,cause , cuz,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_red_form,morpho_syntax
27998,155,how did <-> how'd,how did , how'd,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_contraction,reductions
27999,290,what did <-> what'd,what did , what'd,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_contraction,reductions
28000,834,where did <-> where'd,where did , where'd,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,is_contraction,reductions
28001,1531,yup <-> yep,yup , yep,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,filler_sub,verbatim
28002,219,*** <-> oh,*** , oh,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,filler_del,verbatim
28003,431,oh <-> ***,oh , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,filler_del,verbatim
28004,532,mm <-> ***,mm , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,filler_del,verbatim
28005,590,mm-hm <-> ***,mm-hm , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,filler_del,verbatim
28006,175,m- <-> ***,m- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28007,223,the- <-> ***,the- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28008,1115,w- <-> ***,w- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28009,1267,for like- <-> ***,for like- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28010,1287,s- <-> ***,s- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28011,1437,the- <-> ***,the- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28012,1460,b- <-> ***,b- , ***,coraal,revai_v2-async,True,DCB_se1_ag4_f_01_1,del_restart,verbatim
28013,26,wanted to <-> wanna,wanted to , wanna,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,is_red_form,morpho_syntax
28014,119,woulda <-> will,woulda , will,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,is_red_form,morpho_syntax
28015,402,til <-> till,til , till,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,is_red_form,morpho_syntax
28016,433,cause <-> cuz,cause , cuz,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,is_red_form,morpho_syntax
28017,282,the <-> a,the , a,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,is_lexical,morpho_syntax
28018,111,mm-hm <-> mm,mm-hm , mm,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,filler_sub,verbatim
28019,2,oh <-> ***,oh , ***,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,filler_del,verbatim
28020,55,uh <-> ***,uh , ***,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,filler_del,verbatim
28021,185,distrip- <-> ***,distrip- , ***,coraal,revai_v2-async,True,ROC_se0_ag3_f_02_2,del_restart,verbatim
28022,575,are <-> ***,are , ***,coraal,revai_v2-async,True,ATL_se0_ag1_f_01_1,cop_aux_del_19a,morpho_syntax
28023,3771,phone <-> phone's,phone , phone's,coraal,revai_v2-async,True,ATL_se0_ag1_f_01_1,cop_aux_del_19a,morpho_syntax
28024,4114,that <-> that's,that , that's,coraal,revai_v2-async,True,ATL_se0_ag1_f_01_1,cop_aux_del_19a,morpho_syntax
28025,4139,*** <-> is,*** , is,coraal,revai_v2-async,True,ATL_se0_ag1_f_01_1,cop_aux_del_19a,morpho_syntax
28026,4475,is <-> ***,is , ***,coraal,revai_v2-async,True,ATL_se0_ag1_f_01_1,cop_aux_del_19a,morpho_syntax
28027,1273,do <-> ***,do , ***,coraal,revai_v2-async,True,ATL_se0_ag1_f_01_1,invariant_be_19b,morpho_syntax
