Line	Spkr	StTime	Content	EnTime
2248	VLD_se0_ag4_f_02	2654.2136	you remember	2654.8010
2249	VLD_se0_ag4_f_02	2654.8010	(pause 0.21)	2655.0138
2250	VLD_se0_ag4_f_02	2655.0138	came to visit me to over there in Quitman?	2657.2248
2251	VLD_se0_ag4_f_02	2657.2248	(pause 0.88)	2658.1083
2252	VLD_se0_ag4_f_02	2658.1083	And I was over there for	2659.0063
2253	VLD_se0_ag4_f_02	2659.0063	(pause 0.16)	2659.1636
2254	VLD_se0_ag4_f_02	2659.1636	three weeks. They called it a swing bed instead of the nursing home.	2663.4839
2255	VLD_se0_ag4_f_02	2663.4839	(pause 1.30)	2664.7858
2256	VLD_se0_ag4_f_02	2664.7858	And they had um,	2665.7710
2257	VLD_se0_ag4_f_02	2665.7710	(pause 0.53)	2666.2984
2258	VLD_se0_ag4_f_02	2666.2984	turned my colon upside-down.	2668.4354
2259	VLD_se0_ag4_f_02	2668.4354	(pause 0.44)	2668.8794
2260	VLD_se0_ag4_f_02	2668.8794	And I-	2669.2402
2261	VLD_se0_ag4_f_02	2669.2402	(pause 0.17)	2669.4114
2262	VLD_se0_ag4_f_02	2669.4114	my urine was coming out of my mouth instead of	2672.0116
2263	VLD_se0_ag4_f_02	2672.0116	(pause 1.75)	2673.7600
2264	VLD_se0_ag4_f_02	2673.7600	your rectum.	2674.5279
2265	VLD_int_01	2675.1662	Mm.	2675.6241
2266	VLD_se0_ag4_f_02	2675.8514	And	2676.1937
2267	VLD_se0_ag4_f_02	2676.1937	(pause 0.49)	2676.6794
2268	VLD_se0_ag4_f_02	2676.6794	I just laid there for a while and I just-	2678.7239
2269	VLD_se0_ag4_f_02	2678.7239	(pause 0.14)	2678.8627
2270	VLD_se0_ag4_f_02	2678.8627	just aksed to die.	2679.9959
2271	VLD_se0_ag4_f_02	2679.9959	(pause 1.20)	2681.1940
2272	VLD_se0_ag4_f_02	2681.1940	Cause I was just so sick and wasn't nothing they doing	2684.1041
2273	VLD_se0_ag4_f_02	2684.1041	(pause 0.09)	2684.1920
2274	VLD_se0_ag4_f_02	2684.1920	to-	2684.4418
2275	VLD_se0_ag4_f_02	2684.4418	(pause 0.28)	2684.7260
2276	VLD_se0_ag4_f_02	2684.7260	to straighten it out. And it lasted about six months. I had to wear a colostomy on the side	2690.1365
2277	VLD_se0_ag4_f_02	2690.1365	(pause 1.19)	2691.3299
2278	VLD_se0_ag4_f_02	2691.3299	for three months.	2692.4770
2279	VLD_se0_ag4_f_02	2692.4770	(pause 0.70)	2693.1801
2280	VLD_se0_ag4_f_02	2693.1801	No. It was longer than that. About four or five month.	2695.8219
2281	VLD_se0_ag4_f_02	2695.8219	(pause 1.59)	2697.4131
2282	VLD_se0_ag4_f_02	2697.4131	Well I s-	2697.8757
2283	VLD_se0_ag4_f_02	2697.8757	(pause 0.20)	2698.0746
2284	VLD_se0_ag4_f_02	2698.0746	I wasn't working then. I didn't work for six months.	2700.6193
2285	VLD_se0_ag4_f_02	2700.6193	(pause 0.55)	2701.1651
2286	VLD_se0_ag4_f_02	2701.1651	It was in two thousand seven.	2702.6499
2287	VLD_int_01	2704.1763	So, they fixed everything?	2705.5501
2288	VLD_se0_ag4_f_02	2705.5501	Yeah, it's- it's better.	2706.8876
2289	VLD_se0_ag4_f_02	2707.3224	<laugh>	2708.1596
2290	VLD_se0_ag4_f_02	2708.1596	(pause 0.98)	2709.1356
2291	VLD_se0_ag4_f_02	2709.1356	But, it still ain't like it used to be, so I been	2711.7543
2292	VLD_se0_ag4_f_02	2711.7543	(pause 0.38)	2712.1336
2293	VLD_se0_ag4_f_02	2712.1336	just really going down, it look like	2714.1920
2294	VLD_se0_ag4_f_02	2714.1920	(pause 0.21)	2714.4001
2295	VLD_se0_ag4_f_02	2714.4001	ever [since] then, but other than that.	2716.2735
2296	VLD_int_01	2714.7983	[Since.]	2715.0089
2297	VLD_int_01	2718.2909	How did you meet my mom?	2719.3825
2298	VLD_se0_ag4_f_02	2720.5713	Her and /RD-NAME-2/ my	2721.5796
2299	VLD_se0_ag4_f_02	2721.5796	(pause 0.12)	2721.6999
2300	VLD_se0_ag4_f_02	2721.6999	youngest daughter [classmate.]	2723.4114
2301	VLD_int_01	2722.6296	[They went to school] that's right.	2723.9105
2302	VLD_se0_ag4_f_02	2723.9891	And /RD-NAME-2/ were	2724.6783
2303	VLD_se0_ag4_f_02	2724.6783	(pause 0.13)	2724.8124
2304	VLD_se0_ag4_f_02	2724.8124	/RD-NAME-2/ used to see each other. They was friend. My son.<laugh> [She used to call]	2729.6375
2305	VLD_int_01	2728.8598	[Oh she used to hang out with my mom.]	2730.2030
2306	VLD_se0_ag4_f_02	2729.9208	[/RD-NAME-2/]	2730.4019
2307	VLD_se0_ag4_f_02	2730.4944	Uh-huh. [<laugh>]	2731.3871
2308	VLD_int_01	2731.1050	[Oh.]	2731.8208
2309	VLD_se0_ag4_f_02	2732.1539	Yeah.	2732.7320
2310	VLD_se0_ag4_f_02	2732.7320	(pause 0.19)	2732.9217
2311	VLD_se0_ag4_f_02	2732.9217	You know.	2733.6479
2312	VLD_se0_ag4_f_02	2733.6479	(pause 0.98)	2734.6250
2313	VLD_se0_ag4_f_02	2734.6250	She started coming over here right after	2736.2261
2314	VLD_se0_ag4_f_02	2736.2261	(pause 0.15)	2736.3788
2315	VLD_se0_ag4_f_02	2736.3788	she'd finished high school.	2737.7525
2316	VLD_se0_ag4_f_02	2737.7525	(pause 1.84)	2739.5935
2317	VLD_se0_ag4_f_02	2739.5935	Yeah, cause /RD-NAME-2/ musta told, my mama fix hair. Something like that. <laugh>	2743.2900
2318	VLD_se0_ag4_f_02	2743.2900	(pause 0.35)	2743.6415
2319	VLD_se0_ag4_f_02	2743.6415	And sh- sheriffs started coming over here.	2745.7369
2320	VLD_se0_ag4_f_02	2745.7369	(pause 0.74)	2746.4770
2321	VLD_se0_ag4_f_02	2746.4770	But, I used to do	2747.6010
2322	VLD_se0_ag4_f_02	2747.6010	(pause 1.80)	2749.3964
2323	VLD_se0_ag4_f_02	2749.3964	Uh.	2749.9191
2324	VLD_se0_ag4_f_02	2749.9191	(pause 0.38)	2750.2984
2325	VLD_se0_ag4_f_02	2750.2984	Her aunt's hair. Which one of 'em was it?	2752.6667
2326	VLD_se0_ag4_f_02	2752.6667	(pause 0.08)	2752.7453
2327	VLD_se0_ag4_f_02	2752.7453	That	2752.9997
2328	VLD_se0_ag4_f_02	2752.9997	(pause 0.99)	2753.9902
2329	VLD_se0_ag4_f_02	2753.9902	worked at the	2754.8644
2330	VLD_se0_ag4_f_02	2754.8644	(pause 0.68)	2755.5490
2331	VLD_se0_ag4_f_02	2755.5490	<ts> Walmart's as the greeter?	2757.1448
2332	VLD_int_01	2757.3622	Oh.	2757.7092
2333	VLD_int_01	2757.7092	(pause 0.34)	2758.0468
2334	VLD_int_01	2758.0468	Aunt /RD-NAME-2/.	2758.6389
2335	VLD_se0_ag4_f_02	2758.7393	Yeah, I used to do /RD-NAME-2/'s hair.	2760.4296
2336	VLD_int_01	2760.8829	Cause she wanted her bouffant.	2762.1781
2337	VLD_se0_ag4_f_02	2762.1781	Oh yeah.	2762.7332
2338	VLD_se0_ag4_f_02	2762.8719	Yeah. I. Yeah. I used to do /RD-NAME-2/'s hair in one.	2765.2263
2339	VLD_se0_ag4_f_02	2765.2263	(pause 2.74)	2767.9653
2340	VLD_se0_ag4_f_02	2767.9653	Um.	2768.2937
2341	VLD_se0_ag4_f_02	2768.2937	(pause 0.08)	2768.3770
2342	VLD_se0_ag4_f_02	2768.3770	The. What the other one name?	2769.5658
2343	VLD_int_01	2772.8274	The-	2773.0402
2344	VLD_int_01	2773.0402	(pause 0.68)	2773.7155
2345	VLD_int_01	2773.7155	Her older sister?	2774.5944
2346	VLD_int_01	2774.5944	(pause 1.07)	2775.6675
2347	VLD_int_01	2775.6675	Oh. That lived over	2776.7638
2348	VLD_int_01	2776.7638	(pause 1.02)	2777.7860
2349	VLD_int_01	2777.7860	on	2778.1382
2350	VLD_int_01	2778.1382	(pause 0.10)	2778.2400
2351	VLD_int_01	2778.2400	A- East. Uh. A. /RD-NAME-2/.	2779.7248
2352	VLD_int_01	2779.7248	(pause 0.43)	2780.1596
2353	VLD_int_01	2780.1596	/RD-NAME-3/?	2780.6453
2354	VLD_se0_ag4_f_02	2780.9644	Yeah.	2781.3206
2355	VLD_int_01	2781.3992	[Mm-hm.]	2781.8387
2356	VLD_se0_ag4_f_02	2781.6120	[Uh-huh. Yeah.	2782.2318
2357	VLD_int_01	2782.0283	[You used to do her hair too?]	2782.9072
2358	VLD_se0_ag4_f_02	2782.4955	[Yeah I] used to do /RD-NAME-3/.	2783.9341
2359	VLD_se0_ag4_f_02	2784.0550	Mm-hm. I	2784.6470
2360	VLD_se0_ag4_f_02	2784.6470	(pause 0.09)	2784.7395
2361	VLD_se0_ag4_f_02	2784.7395	couldn't think her name, but I know /RD-NAME-2/ cause /RD-NAME-2/ (laughing)	2787.2744
2362	VLD_se0_ag4_f_02	2787.2744	(pause 0.35)	2787.6213
2363	VLD_se0_ag4_f_02	2787.6213	<laugh>she	2788.3660
2364	VLD_se0_ag4_f_02	2788.3660	(pause 0.52)	2788.8841
2365	VLD_se0_ag4_f_02	2788.8841	she- wasn't nobody no stranger to her.	2791.1651
2366	VLD_int_01	2791.3733	Mm-mm.	2791.8081
2367	VLD_se0_ag4_f_02	2791.8589	[Mm-mm.]	2792.2382
2368	VLD_int_01	2792.0810	[Mm-mm.]	2792.5666
2369	VLD_se0_ag4_f_02	2793.1957	[Mm.]	2793.6768
2370	VLD_int_01	2793.5658	[Cause] what'd she work at the hospital for a [long time.]	2795.9387
2371	VLD_se0_ag4_f_02	2795.3281	[A long] time. [Mm-hm.]	2797.1235
2372	VLD_int_01	2796.9384	[And then she retired.]	2797.8682
2373	VLD_se0_ag4_f_02	2797.3779	[Yeah, that's] where I met her. At the hospital.	2799.5334
2374	VLD_int_01	2799.7138	[Mm-hm.]	2800.3752
2375	VLD_se0_ag4_f_02	2800.1208	[Mm-hm.]	2800.5279
2376	VLD_se0_ag4_f_02	2801.4761	And she got that job out there, say cause said she couldn't just stay home and do nothing. [She.]	2805.8849
2377	VLD_int_01	2805.3021	[Mm-mm.]	2805.6860
2378	VLD_int_01	2806.1810	Drove her crazy.	2806.9164
2379	VLD_se0_ag4_f_02	2806.9164	Drove her crazy. And that was her, hum.	2808.9523
2380	VLD_se0_ag4_f_02	2809.3918	When she died,	2810.4880
2381	VLD_se0_ag4_f_02	2810.4880	(pause 0.29)	2810.7794
2382	VLD_se0_ag4_f_02	2810.7794	they put a sign up.	2812.1347
2383	VLD_se0_ag4_f_02	2812.1347	(pause 0.11)	2812.2411
2384	VLD_se0_ag4_f_02	2812.2411	Had a big old flyer way out there. And I said, now they really know what that said. [<laugh>]	2816.2529
2385	VLD_int_01	2816.1511	[Mm-hm.]	2816.6877
2386	VLD_se0_ag4_f_02	2817.2289	She was a greeter.	2818.4917
2387	VLD_int_01	2818.8710	I remember that. I remember um.	2820.9016
2388	VLD_int_01	2820.9016	(pause 0.72)	2821.6238
2389	VLD_int_01	2821.6238	Cause she passed away in two thousand ten.	2823.6036
2390	VLD_se0_ag4_f_02	2823.7146	Mm-hm.	2824.4038
2391	VLD_int_01	2824.7137	So, my daughter has her- my daughter's middle name is Pearl.	2827.3509
2392	VLD_se0_ag4_f_02	2827.5359	Mm-hm.	2828.2159
2393	VLD_int_01	2828.2714	Um.	2828.6276
2394	VLD_int_01	2828.6276	(pause 0.88)	2829.5111
2395	VLD_int_01	2829.5111	<ts>	2829.6267
2396	VLD_int_01	2829.6267	(pause 0.34)	2829.9644
2397	VLD_int_01	2829.9644	Because	2831.0421
2398	VLD_int_01	2831.0421	(pause 0.47)	2831.5139
2399	VLD_int_01	2831.5139	right around that time, I think I got pregnant.	2832.9346
2400	VLD_int_01	2832.9346	(pause 1.37)	2834.3084
2401	VLD_int_01	2834.3084	But, I rem-	2834.9097
2402	VLD_int_01	2834.9097	(pause 0.13)	2835.0392
2403	VLD_int_01	2835.0392	Yup. I just remember [everybody]	2836.4315
2404	VLD_se0_ag4_f_02	2835.9644	[Mm-hm.]	2836.4315
2405	VLD_int_01	2836.6562	at all /??/ you know everybody talked about the sweet potato [pies and] her being the greeter at Walmart.	2841.0029
2406	VLD_se0_ag4_f_02	2839.0133	[Mm-hm.]	2839.6377
2407	VLD_se0_ag4_f_02	2839.6377	(pause 1.36)	2841.0022
2408	VLD_se0_ag4_f_02	2841.0022	Yeah.	2841.4463
2409	VLD_se0_ag4_f_02	2841.7423	Mm-hm.	2842.4685
2410	VLD_int_01	2842.5518	Mm-hm.	2843.1069
2411	VLD_se0_ag4_f_02	2843.4075	Yes sir.	2844.6148
2412	VLD_int_01	2845.1123	So, you've known my mom a long [time.]	2847.0380
2413	VLD_se0_ag4_f_02	2846.5298	[Yeah.] Ever since she was out of high school.	2849.2063
2414	VLD_se0_ag4_f_02	2849.7472	[Before] she got out of high [school.]	2851.3372
2415	VLD_int_01	2849.8871	[Mm.]	2850.1435
2416	VLD_int_01	2850.1435	(pause 0.97)	2851.1088
2417	VLD_int_01	2851.1088	[And] how long has the little /RD-NAME-2/ been coming?	2853.6955
2418	VLD_se0_ag4_f_02	2854.0965	Huh?	2854.4369
2419	VLD_int_01	2854.6840	The little one.	2855.2296
2420	VLD_int_01	2855.2296	(pause 0.24)	2855.4721
2421	VLD_int_01	2855.4721	B- about a year now?	2856.5072
2422	VLD_se0_ag4_f_02	2856.5632	About a [year (laughing). <laugh>]	2858.2454
2423	VLD_int_01	2857.3699	[Off and on.] Mm-hm.	2858.8049
2424	VLD_se0_ag4_f_02	2859.1639	[Yeah.]	2859.5137
2425	VLD_int_01	2859.2712	[But at] first she wasn't trying to.	2860.4602
2426	VLD_se0_ag4_f_02	2860.5255	No, she wasn't trying to do nothing.	2862.2461
2427	VLD_int_01	2862.3627	[Mm-mm.]	2862.6798
2428	VLD_se0_ag4_f_02	2862.4355	[Mm-mm.]	2862.8523
2429	VLD_int_01	2862.8523	But, now she know that, she come and get her [hair done.]	2865.0987
2430	VLD_se0_ag4_f_02	2864.4039	[Mm-hm.]	2865.0241
2431	VLD_se0_ag4_f_02	2865.1546	[Mm-hm.]	2865.6769
2432	VLD_se0_ag4_f_02	2865.6769	(pause 0.41)	2866.0919
2433	VLD_se0_ag4_f_02	2866.0919	Yeah, cause /RD-NAME-2/ wanted to come in here one or two times and leave in. And I said, no you don't leave it in there the car. You bring her on in here.	2872.8193
2434	VLD_se0_ag4_f_02	2872.8193	(pause 0.41)	2873.2343
2435	VLD_se0_ag4_f_02	2873.2343	She ain't gonna bother me or you. <laugh>	2875.9656
2436	VLD_se0_ag4_f_02	2875.9656	(pause 0.49)	2876.4598
2437	VLD_se0_ag4_f_02	2876.4598	Yeah, so I.	2877.6256
2438	VLD_se0_ag4_f_02	2877.6256	(pause 0.13)	2877.7561
2439	VLD_se0_ag4_f_02	2877.7561	So, I say, you bring her on in here.	2879.7938
2440	VLD_se0_ag4_f_02	2879.7938	(pause 0.15)	2879.9477
2441	VLD_se0_ag4_f_02	2879.9477	<laugh>	2880.3487
2442	VLD_int_01	2881.4165	N- Now she just does her little	2883.1686
2443	VLD_int_01	2883.1686	(pause 0.13)	2883.2945
2444	VLD_int_01	2883.2945	place she come and sit and [do her little]	2885.4441
2445	VLD_se0_ag4_f_02	2884.6561	[Mm-hm.]	2885.1084
2446	VLD_int_01	2886.0689	be her little woman self and	2887.5331
2447	VLD_int_01	2887.5331	(pause 0.28)	2887.8129
2448	VLD_int_01	2887.8129	get her little hair done.	2888.9728
2449	VLD_se0_ag4_f_02	2889.5883	Yes sir, she's a sweet child.	2891.7612
